User_ID,Movie_ID,Rating,Rating_Date
U000001,MOV117851,4,04-18-25
U000001,MOV114784,4,07-25-23
U000683,MOV100006,4,07-02-24
U000036,MOV108419,3,06-25-25
U000008,MOV116181,3,10-27-21
U000002,MOV105990,5,09-22-21
U000018,MOV100006,2,10-11-22
U000050,MOV100557,3,10-06-25
U000868,MOV104857,3,07-23-19
U000209,MOV107778,4,04-25-24
U001060,MOV118556,2,05-07-19
U000002,MOV109660,2,09-16-21
U000057,MOV113766,4,10-02-25
U000002,MOV107327,1,08-13-18
U004483,MOV100718,1,04-24-24
U000002,MOV119635,2,10-13-25
U000001,MOV107070,1,04-17-24
U000001,MOV100006,4,10-24-25
U000008,MOV106330,2,06-15-23
U000001,MOV118556,,05-14-22
U000129,MOV103334,3,09-03-23
U000001,MOV114784,4,11-10-18
U000138,MOV109221,5,01-31-21
U002484,MOV114626,4,10-16-25
U000001,MOV111058,1,05-18-21
U000008,MOV105990,4,12-15-23
U000304,MOV106380,5,03-05-21
U000017,MOV113865,4,10-02-22
U000001,MOV101108,1,02-19-19
U000005,MOV114626,1,12-29-24
U000002,MOV115268,5,11-24-25
U000027,MOV101448,3,04-18-19
U000001,MOV119272,4,08-09-21
U000004,MOV114635,3,08-24-23
U000002,MOV101202,3,05-05-25
U000001,MOV117316,5,12-19-22
U000255,MOV101202,4,04-24-18
U000034,MOV109221,5,12-07-17
U000067,MOV119186,5,12-17-22
U000001,MOV119272,3,07-17-19
U000721,MOV114626,2,12-21-24
U000284,MOV119204,4,03-03-25
U000001,MOV117501,4,12-06-25
U000001,MOV104055,5,12-28-22
U000280,MOV100006,3,10-25-23
U000039,MOV100006,5,08-29-20
U000006,MOV104975,4,06-15-22
U000001,MOV115515,5,05-25-23
U000013,MOV113048,3,10-10-15
U000004,MOV113595,3,12-08-25
U000077,MOV105990,3,06-24-24
U000002,MOV117837,2,02-15-18
U004017,MOV119635,5,04-07-25
U000821,MOV113048,4,09-26-16
U000007,MOV105990,4,07-27-16
U000010,MOV119635,2,06-06-24
U000002,MOV109342,4,11-13-21
U000365,MOV119635,4,02-05-19
U001442,MOV118968,5,11-19-17
U000771,MOV100006,3,
U000006,MOV119635,5,08-26-20
U000103,MOV110828,5,11-21-19
U000006,MOV105900,2,04-08-20
U001072,MOV118374,2,09-01-19
U000003,MOV112097,2,05-07-25
U000001,MOV118328,2,01-18-20
U000001,MOV113503,4,
U000226,MOV115409,3,02-17-25
U000003,MOV100006,4,08-11-24
U000001,MOV113766,2,06-01-24
U000001,MOV102058,2,03-22-25
U000005,MOV113048,4,02-07-21
U000263,MOV101108,5,03-08-22
U001271,MOV111159,3,10-02-23
U000001,MOV116859,4,02-08-21
U000002,MOV117948,2,11-23-23
U000001,MOV109166,4,02-20-23
U000757,MOV101202,2,02-14-25
U000034,MOV105990,4,09-11-20
U000645,MOV118556,3,01-15-15
U000003,MOV110475,3,03-09-24
U000098,MOV114626,5,05-02-21
U000007,MOV100006,1,07-16-18
U000220,MOV111058,4,09-07-25
U000002,MOV119635,3,02-21-21
U000216,MOV112232,3,01-17-19
U000154,MOV110790,4,07-15-25
U000034,MOV118975,5,06-04-17
U000378,MOV117251,3,12-10-21
U000194,MOV119272,2,09-28-21
U000001,MOV112458,4,02-14-17
U000014,MOV100713,5,09-22-18
U000018,MOV111814,4,10-25-25
U000002,MOV105990,5,05-25-18
U000004,MOV108066,4,07-08-25
U000014,MOV104447,3,12-02-20
U000084,MOV119635,4,11-02-25
U000006,MOV100006,1,01-05-25
U000466,MOV114042,3,07-17-25
U000027,MOV110193,4,06-30-23
U000250,MOV100006,3,03-09-25
U000315,MOV105990,5,06-08-23
U000012,MOV100006,3,06-12-23
U000001,MOV117954,3,04-30-18
U000001,MOV119635,5,04-13-25
U000006,MOV113048,4,04-16-23
U000037,MOV103707,4,06-11-20
U000001,MOV103605,5,01-11-20
U000012,MOV100006,3,09-06-15
U000008,MOV106430,5,06-27-25
U001387,MOV110790,4,01-11-25
U000002,MOV110790,3,06-27-18
U000005,MOV118374,4,11-22-23
U000005,MOV104768,3,04-10-24
U000013,MOV101237,4,11-06-24
U000095,MOV100006,4,05-21-24
U000002,MOV101438,3,07-15-21
U000001,MOV110790,4,11-03-23
U000003,MOV119635,3,01-26-23
U000004,MOV119272,4,01-10-25
U000007,MOV119635,3,11-18-17
U000021,MOV116170,3,07-04-18
U000001,MOV111390,4,12-21-25
U000637,MOV111058,4,12-09-20
U003895,MOV117665,4,10-27-24
U000019,MOV114896,3,08-29-24
U000001,MOV100006,5,04-14-18
U000310,MOV107745,2,10-02-23
U000047,MOV110262,4,10-26-24
U000012,MOV101691,3,09-22-22
U000002,MOV118126,4,07-21-23
U000206,MOV106252,3,02-25-25
U000001,MOV119635,4,08-05-24
U000025,MOV100006,4,11-19-25
U000001,MOV105999,4,12-10-25
U000002,MOV100006,5,12-16-21
U000001,MOV114784,1,11-18-23
U000016,MOV106638,2,06-27-23
U000411,MOV102971,5,05-25-20
U000001,MOV104770,3,11-22-20
U000003,MOV100006,4,12-03-22
U000002,MOV103681,3,05-19-24
U000030,MOV119204,2,06-14-19
U000002,MOV105990,3,10-22-25
U000003,MOV106380,4,04-06-20
U000004,MOV100831,3,12-18-15
U000001,MOV105990,4,05-24-20
U000012,MOV100006,4,07-18-21
U000004,MOV114993,2,02-20-25
U000272,MOV100006,4,07-02-24
U000005,MOV119635,5,04-22-22
U000013,MOV103327,4,01-14-18
U000762,MOV114790,3,03-04-22
U000001,MOV113157,4,06-26-23
U000012,MOV114993,4,10-21-18
U000001,MOV119635,4,02-24-20
U000004,MOV119660,5,04-14-23
U000065,MOV108836,4,
U000018,MOV105546,4,10-02-19
U000001,MOV105990,4,12-24-24
U000005,MOV119272,3,08-11-25
U000001,MOV108026,5,09-11-15
U000015,MOV109221,2,07-13-23
U000003,MOV108836,4,04-24-20
U003946,MOV114626,3,07-25-20
U000069,MOV104635,1,09-03-25
U002465,MOV116131,3,06-22-25
U000275,MOV102994,4,02-07-24
U000002,MOV119635,4,01-18-18
U003517,MOV114510,5,10-14-16
U000002,MOV114896,5,04-22-25
U000007,,4,02-04-18
U000048,MOV116580,3,10-30-15
U001304,MOV109826,5,03-05-16
U000001,MOV103024,3,07-02-25
U000002,MOV108455,1,06-03-21
U000011,MOV100006,4,09-05-25
U000041,MOV110711,4,08-22-20
U000089,MOV108689,4,07-15-20
U000303,MOV109776,1,04-12-21
U000776,MOV100006,3,05-27-24
U000002,MOV111159,4,12-30-18
U000002,MOV119635,2,05-11-24
U000024,MOV105990,4,11-23-24
U000199,MOV111434,5,10-01-23
U000011,MOV101108,5,10-12-22
U000014,MOV105990,4,02-21-24
U000566,MOV106321,3,04-16-25
U000003,MOV109221,,05-19-21
U000011,MOV100006,3,05-11-25
U000001,MOV103647,2,09-19-24
U000014,MOV101456,3,12-17-23
U000002,MOV101083,5,06-13-20
U000124,MOV105990,4,08-01-21
U000934,MOV101681,4,10-02-25
U000014,MOV119272,4,03-18-24
U000001,MOV119272,2,05-04-18
U000198,MOV113838,4,02-13-24
U000004,MOV107070,3,02-12-25
U000002,MOV100006,3,04-27-23
U000050,MOV110828,4,07-16-24
U000001,MOV119202,1,02-11-21
U000004,MOV106511,3,04-27-19
U000386,MOV119635,5,07-31-18
U001196,MOV117725,3,03-02-25
U000002,MOV119272,4,02-26-20
U000001,MOV100006,4,07-09-18
U000026,MOV119635,4,11-11-23
U000107,MOV111159,4,07-01-19
U000002,MOV101083,5,10-06-16
U000436,MOV109223,4,02-07-21
U000151,MOV111333,4,09-14-18
U000001,MOV106336,4,05-06-23
U000140,MOV118753,2,09-20-25
U000601,MOV100713,3,09-29-25
U000001,MOV113048,4,07-05-20
U000270,MOV101108,1,09-12-19
U000009,MOV114993,5,05-02-18
U000001,MOV117251,2,01-10-23
U000786,MOV106689,4,04-30-23
U000008,MOV106954,3,02-25-18
U000003,MOV104768,1,05-08-20
U000001,MOV100016,4,10-08-16
U000002,MOV103242,3,06-18-21
U000006,MOV114993,3,10-14-22
U003589,MOV109221,3,09-11-20
U000002,MOV106380,3,09-23-25
U000001,MOV100006,4,01-25-23
U000001,MOV108419,3,05-31-22
U000003,MOV110351,5,09-09-23
U000001,MOV100006,4,12-19-25
U000342,MOV100262,4,03-15-23
U000065,MOV119176,5,11-30-24
U000001,MOV100006,4,06-12-23
U000042,MOV119635,2,05-30-22
U000047,MOV105896,3,04-07-25
U000228,MOV109140,2,03-24-23
U000001,MOV119204,3,02-12-24
U000740,MOV110149,4,04-10-24
U000006,MOV119204,5,04-05-24
U000001,MOV103224,4,03-28-25
U000007,MOV119635,3,09-28-18
U000023,MOV100006,4,05-08-19
U000088,MOV105990,3,05-29-19
U000032,MOV104138,3,01-24-25
U000001,MOV119272,3,05-30-23
U000002,MOV117300,1,04-19-25
U000002,MOV118988,3,10-08-18
U000902,MOV104879,4,03-02-20
U000221,MOV116710,4,06-09-25
U000008,MOV115266,4,05-31-15
U001361,MOV116308,1,12-01-22
U000361,MOV106850,5,03-15-24
U000024,MOV109515,2,09-11-25
U000048,MOV108301,4,09-05-20
U000001,MOV100006,3,04-21-25
U000001,MOV119635,3,08-07-21
U000687,MOV105990,4,01-31-17
U000021,MOV100006,4,03-16-20
U000016,MOV101202,5,03-30-25
U000001,MOV105990,4,08-29-24
U000688,MOV105698,4,04-17-16
U000014,MOV116050,4,03-29-22
U000012,MOV113048,4,10-09-20
U000003,MOV113867,1,05-11-17
U000185,MOV107912,2,
U000002,MOV113048,4,10-18-18
U000017,MOV110828,3,11-28-19
U000188,MOV100006,4,05-08-20
U000030,MOV119635,4,02-04-24
U000002,MOV101108,4,10-09-25
U000011,MOV100006,4,10-05-25
U000086,MOV100006,3,12-05-24
U000040,MOV100225,3,08-28-23
U000091,MOV114909,4,07-11-22
U000537,MOV117406,4,06-04-18
U000003,MOV101108,3,09-19-19
U000075,MOV119635,5,04-26-23
U000206,MOV109776,4,10-30-25
,MOV119272,5,04-06-21
U000086,MOV117610,3,01-02-22
U000001,MOV113048,4,11-25-22
U000100,MOV106333,1,08-27-23
U000014,MOV111034,4,01-20-19
,MOV109682,3,
U000105,MOV101108,1,05-05-23
U000004,MOV106037,1,11-24-20
U000007,MOV105990,3,08-06-25
U001148,MOV118556,5,05-31-21
U000010,MOV114155,2,12-26-23
U002023,MOV106336,3,09-12-17
U000322,MOV113768,4,11-20-16
U000004,MOV110390,4,12-29-22
U000011,MOV112981,3,11-10-25
U000926,MOV100006,4,06-04-21
U002747,MOV114784,4,11-01-19
U000002,MOV114909,4,08-23-19
U000001,MOV101108,1,06-25-22
U000120,MOV101108,4,07-01-22
U000144,MOV101202,2,07-20-24
U000003,MOV114993,5,12-31-21
U001818,MOV108508,2,09-10-23
U000001,MOV106080,5,09-28-18
U000010,MOV113048,2,10-17-18
U000219,MOV116542,2,09-09-24
U000004,MOV103785,3,10-11-24
U000009,MOV103468,5,02-10-23
U000043,MOV119535,5,06-06-16
U000002,MOV107609,5,08-27-20
U000001,MOV119635,4,09-05-25
U000683,MOV107436,4,03-10-19
U000078,MOV113247,2,04-01-25
U000006,MOV110026,4,11-19-16
U003073,MOV103950,3,08-15-25
U000001,MOV109221,5,11-09-19
U000008,MOV116431,1,02-22-23
U000004,MOV103505,3,12-29-18
U001745,MOV113048,4,11-22-23
U000013,MOV104190,5,06-01-20
U000143,MOV103154,1,02-17-22
U000019,MOV105990,5,04-13-19
U000015,MOV100006,3,06-05-21
U000067,MOV119635,2,10-26-17
U000151,MOV103017,3,07-26-20
U000024,MOV119635,2,11-21-24
U000119,MOV108941,4,05-22-25
U000022,MOV103599,3,09-19-25
U000520,MOV119635,5,12-22-16
U000001,MOV107147,5,08-12-19
U000002,MOV119635,5,12-06-20
U000004,MOV119204,5,09-20-25
U000002,MOV109321,4,03-19-23
U000001,MOV114993,2,08-09-25
U000016,MOV119635,4,06-20-23
U000023,MOV108836,1,03-06-21
U000049,MOV106955,4,09-11-22
U000009,MOV119768,5,10-08-20
U000652,MOV119272,4,05-11-19
U000296,MOV103900,5,09-15-22
U000004,MOV105990,4,09-29-15
U000024,MOV103605,4,12-09-22
U000011,MOV119186,4,10-06-20
U000001,MOV110475,3,07-10-23
U000151,MOV100006,2,05-08-19
U000633,MOV117215,5,11-18-23
U001666,MOV106802,4,03-06-25
U000077,MOV102303,3,07-30-20
U000002,MOV119272,4,11-13-24
U000030,MOV116143,1,04-04-21
U000036,MOV100006,5,11-07-24
U000001,MOV108342,4,11-12-25
U000021,MOV100473,4,09-15-20
U000001,MOV109221,5,03-19-19
U000003,MOV100006,5,10-03-20
U000004,MOV114992,5,10-09-19
U000001,MOV114993,,01-30-19
U000040,MOV104138,2,06-19-20
U000019,MOV112114,1,05-31-21
U000179,MOV113098,4,11-13-24
U000005,MOV110026,4,06-24-22
U000004,MOV105990,2,11-12-25
U004150,MOV104391,3,10-22-22
U000003,MOV100006,5,08-30-23
U001282,MOV119272,4,05-12-24
U000008,MOV119295,2,03-13-24
U000001,MOV117770,3,08-23-21
U000009,MOV119272,3,11-06-22
U000123,MOV100006,1,10-31-22
U000006,MOV119272,5,09-09-21
U000011,MOV103047,4,03-21-25
U000001,MOV105896,3,08-15-17
U000001,MOV103681,4,10-17-24
U000102,MOV100006,4,01-09-19
U000001,MOV110026,3,06-06-25
U000001,MOV111034,4,09-16-19
U000002,MOV113530,5,12-12-25
U000008,MOV106689,4,05-27-18
U000001,MOV109602,4,05-04-25
U000308,MOV104655,5,11-17-19
U001283,MOV114626,1,05-18-24
U000002,MOV119635,2,04-09-25
U000128,MOV100006,4,11-12-22
U000162,MOV111029,4,04-29-15
U000012,MOV118556,3,10-31-21
U003971,MOV100006,3,05-11-22
U000037,MOV104579,2,07-10-24
U000002,MOV105644,4,04-21-21
U002064,MOV100831,4,04-07-18
U000005,MOV110828,1,01-05-20
U000710,MOV100006,4,05-28-24
U000040,MOV107813,3,12-07-25
U000001,MOV111954,4,10-17-22
U000002,MOV110026,4,01-18-25
U000001,MOV119403,5,04-20-23
U001096,MOV101681,2,06-29-23
U000785,MOV112903,5,09-21-23
U001676,MOV101266,2,11-30-24
U000078,MOV113999,4,11-25-25
U000049,MOV100208,3,01-08-18
U000001,MOV111179,5,10-26-16
U000001,MOV102704,5,09-01-21
U000052,MOV110548,4,12-31-21
U000073,MOV100372,5,10-12-20
U000047,MOV111884,4,11-20-21
U000070,MOV108969,4,10-21-20
U000016,MOV100006,4,10-24-17
U000017,MOV104768,5,08-08-25
U000877,MOV116858,4,12-31-21
U001510,MOV100006,4,12-20-22
U000009,MOV100006,3,05-13-25
U000001,MOV106112,2,05-29-24
U000052,MOV110790,3,12-24-24
U000017,MOV105990,4,12-18-16
U000112,MOV119635,5,05-14-23
U000055,MOV116536,4,10-03-19
U000003,MOV109140,3,01-26-19
U000001,MOV102634,3,08-15-24
U000003,MOV104098,4,04-02-21
U000003,MOV118035,4,09-03-24
U000001,MOV116399,3,01-06-22
U000066,MOV115312,3,12-03-24
U000001,MOV111440,2,11-06-25
U000310,MOV100006,4,09-10-24
U001475,MOV113368,3,08-30-20
U000059,MOV100016,4,01-08-15
U000083,MOV119635,4,05-19-22
U000002,MOV107942,3,03-12-23
U000004,MOV105990,2,
U000577,MOV100006,3,03-24-22
U000312,,2,05-19-19
U000034,MOV101737,4,04-09-23
U000001,MOV106462,2,03-28-19
U000002,MOV100006,3,01-17-24
U000003,MOV100006,3,10-16-23
U000001,MOV103610,1,06-24-17
U000001,MOV100006,4,03-03-25
U000013,MOV118429,5,11-07-25
U000144,MOV110790,3,01-09-23
U000011,MOV111029,3,07-31-21
U000008,MOV106037,3,07-10-24
U000220,MOV110026,2,04-01-24
U000018,MOV105990,4,12-23-22
U000010,MOV109602,5,10-20-25
U000892,MOV110475,3,12-16-25
U000009,MOV107885,2,08-18-23
U001117,MOV117306,4,10-22-20
U000002,MOV100006,2,02-11-16
U000001,MOV117573,4,10-05-21
U000162,MOV110026,4,07-22-17
U000005,MOV114424,4,05-01-24
U000001,MOV105956,2,11-28-23
U000001,MOV113052,3,06-01-17
U000001,MOV110790,2,12-22-25
U000054,MOV101539,2,10-30-24
U000038,MOV110304,3,02-09-24
U000022,MOV116470,,11-13-25
U000001,MOV108576,2,04-25-23
U000001,MOV100006,1,03-08-16
U000002,MOV119000,4,10-03-24
U000027,MOV118343,4,06-21-24
U000001,MOV104737,4,01-06-18
U000002,MOV103610,5,02-20-25
U000025,MOV111233,4,05-02-18
U002734,MOV110353,4,06-01-24
U000027,MOV101914,3,09-12-25
U000004,MOV119635,4,02-16-25
U000001,MOV100006,4,05-19-17
U000930,MOV101108,1,07-07-25
U000015,MOV100006,4,10-27-21
U000265,MOV108359,3,01-18-25
U000007,MOV112960,4,03-30-18
U000008,MOV108916,4,06-28-22
U000597,MOV100006,5,09-06-25
U000024,MOV110475,3,02-27-21
U000002,MOV105990,4,05-21-25
U000079,MOV104945,2,01-11-18
U000010,MOV113223,4,07-29-25
U000032,MOV110809,3,01-28-25
U000004,MOV113766,5,08-26-23
U000012,MOV110501,3,02-22-24
U000002,MOV114707,3,12-25-25
U000002,MOV100006,4,05-24-24
U000212,MOV113048,3,10-19-20
U000002,MOV119635,5,05-16-20
U001741,MOV100006,3,02-14-20
U000001,MOV111029,4,08-26-23
U000006,MOV110851,4,08-13-21
U000018,MOV119272,3,06-07-21
U000001,MOV118231,5,08-03-22
U000006,MOV107452,2,01-03-16
U000027,MOV107508,5,05-08-24
U000035,MOV116203,4,04-12-25
U001029,MOV112486,1,05-29-23
U000662,MOV100831,4,09-26-25
U000001,MOV100006,1,11-13-21
U000012,MOV105990,4,09-24-25
U000068,MOV105702,5,01-20-23
U000001,MOV100006,3,11-02-24
U000002,MOV113350,4,12-05-20
U000496,MOV100006,4,06-17-25
U000002,MOV110828,3,12-22-23
U000003,MOV114626,5,07-25-25
U000002,MOV100104,2,07-10-21
U000005,MOV105961,5,06-27-19
U000005,MOV100006,5,11-16-22
U000003,MOV105990,3,03-21-20
U001668,MOV105444,3,11-19-22
U000503,MOV119272,4,02-17-24
U000448,MOV108278,3,01-04-17
U000530,MOV101108,3,03-30-25
U000001,MOV110790,4,01-20-22
U000015,MOV110262,2,02-09-18
U000001,MOV110020,4,10-03-18
U000061,MOV111800,3,12-03-24
U000036,MOV105990,4,11-25-22
U000043,MOV105077,4,11-12-23
U000136,MOV117948,5,06-27-15
U001101,MOV104697,5,06-04-20
U000020,MOV109993,4,03-06-22
U000001,MOV100006,5,01-02-23
U000049,MOV110304,4,04-23-24
U000053,MOV104629,3,11-03-17
U000033,MOV109221,3,07-11-24
U000004,MOV118805,2,09-04-25
U000217,MOV118926,5,03-13-19
U003604,MOV119635,3,02-04-25
U000001,MOV114993,4,07-16-24
U000001,MOV111058,3,08-29-24
U000070,MOV100006,4,06-20-24
U000043,MOV105990,1,06-17-19
U000020,MOV100557,3,10-20-21
U000059,MOV119204,4,05-18-25
U000001,MOV105990,4,04-02-17
U000002,MOV109221,5,01-30-23
U000202,MOV108091,5,12-13-18
U000009,MOV104436,5,06-30-22
U000010,MOV108836,4,08-17-25
U000003,MOV101202,4,11-23-24
U004096,MOV107168,2,07-19-22
U000928,MOV111884,3,08-28-22
U000003,MOV113048,4,06-23-17
U000002,MOV102788,4,05-30-19
U001929,MOV107526,4,11-01-16
U000001,MOV112306,4,11-11-24
U000232,MOV119272,4,05-08-21
U000002,MOV114601,5,02-26-22
U000917,MOV117257,1,07-01-25
U000001,MOV116682,4,04-15-23
U000560,MOV119272,2,12-07-22
U000004,MOV106165,3,09-22-22
U000015,MOV119204,5,08-09-17
U000013,MOV119272,5,10-15-23
U000037,MOV105990,2,04-19-21
U000004,MOV104966,3,06-21-16
U000019,MOV117512,4,08-02-18
U000015,MOV109221,5,08-28-23
U000001,MOV116266,3,09-02-15
U000002,MOV119635,4,06-16-16
U000156,MOV110351,5,05-13-25
U000039,MOV106803,3,01-30-25
U000001,MOV119635,1,11-07-23
U000154,MOV119635,4,05-22-15
U001780,MOV119635,2,08-23-25
U000006,MOV114896,5,03-23-23
U000026,MOV115929,4,04-23-17
U000014,MOV114993,4,07-11-18
U000001,MOV119272,5,11-26-19
U000001,MOV113160,5,11-14-19
U000004,MOV100208,4,04-10-20
U000539,MOV105896,1,04-19-24
U000002,MOV100006,4,10-04-21
U000026,MOV100006,4,01-31-24
U000020,MOV106335,5,03-21-23
U000001,MOV119272,2,11-22-22
U000071,MOV100006,3,07-13-23
U000009,MOV106038,4,05-15-24
U000013,MOV101438,4,06-16-17
U000001,MOV110923,5,06-02-23
U000008,MOV117856,3,02-12-18
U000003,MOV100006,5,09-25-19
U000685,MOV100006,5,11-25-22
U000133,MOV117335,4,11-08-18
U000005,MOV101108,2,09-09-25
U000007,MOV103334,4,01-30-25
U000010,MOV110790,2,09-01-21
U000005,MOV101108,3,09-23-25
U000012,MOV104697,2,06-01-23
U000027,MOV101108,4,01-26-19
U000242,MOV103097,4,08-10-25
U000250,MOV115268,3,01-20-24
U000016,MOV113048,3,11-10-25
U000060,MOV100713,5,09-29-22
U000001,MOV108715,1,01-22-21
U000013,MOV119635,4,09-06-23
U000001,MOV100006,1,10-06-25
U000001,MOV114626,2,09-15-25
U000920,MOV112232,4,03-05-25
U000204,MOV110275,2,12-21-18
U000005,MOV103577,3,07-29-20
U000020,MOV108775,5,03-14-23
U000060,MOV118813,5,
U000588,MOV119635,2,12-26-17
U000001,MOV119579,2,04-22-24
U000353,MOV107497,5,12-31-22
U000390,MOV103610,4,09-08-23
U000001,MOV105141,2,03-27-17
U000003,MOV101751,4,09-21-20
U000388,MOV117124,5,
U000542,MOV119635,4,12-04-18
U000001,MOV100006,3,07-16-24
U000040,MOV109221,3,04-19-23
U000105,MOV106687,1,09-12-24
U000003,MOV105896,3,04-21-21
U000002,MOV111671,2,04-10-25
U000001,MOV103605,4,06-12-15
U000017,MOV110525,5,06-18-17
U000008,MOV102289,5,07-17-19
U000008,MOV106689,3,10-14-16
U000022,MOV119635,5,11-18-22
U000001,MOV101108,4,10-09-22
U000089,MOV103323,2,11-09-24
U000040,MOV118828,4,09-18-16
U000012,MOV119635,4,06-12-20
U000001,MOV114993,5,01-03-20
U000001,MOV105896,4,04-30-20
U000018,MOV100006,5,11-21-17
U000002,MOV105990,2,12-12-19
U000010,MOV119635,4,10-12-17
U000009,MOV117768,5,05-12-22
U000001,MOV101539,3,06-05-20
U000001,MOV114909,2,09-15-23
U000247,MOV100553,4,06-01-17
U000307,MOV100006,4,04-13-25
U000001,MOV102051,1,01-02-25
U000003,MOV107209,3,10-09-22
U000005,MOV100006,4,01-28-23
U000210,MOV104816,2,12-14-19
U000015,MOV119635,4,02-10-24
U000013,MOV114815,1,09-18-24
U000018,MOV119635,1,07-10-15
U000010,MOV113048,4,06-19-24
U000001,MOV114570,4,06-26-24
U000002,MOV100006,3,09-30-23
U000003,MOV101108,4,02-07-23
U000003,MOV118374,4,11-20-19
U000149,MOV100016,4,02-01-20
U000001,MOV112200,5,10-30-25
U000002,MOV110026,3,04-29-23
U002274,MOV111999,4,04-16-17
U000012,MOV113048,4,01-26-24
U000203,MOV114626,4,09-01-21
U000001,MOV100006,4,12-02-19
U000002,MOV111434,3,04-07-19
U000002,MOV118374,2,10-25-21
U000051,MOV100006,2,10-01-23
U000205,MOV110790,4,06-04-24
U002262,MOV116820,5,04-28-23
U000003,MOV100006,4,12-20-23
U000036,MOV105236,2,02-03-18
U000062,MOV107386,5,10-10-25
U000009,MOV111482,4,03-02-21
U000005,MOV114570,4,09-06-21
U000096,MOV100006,4,01-22-18
U000001,MOV100006,5,03-01-21
U000001,MOV119635,4,06-14-22
U000971,MOV108508,1,12-14-22
U000005,MOV119635,4,06-02-25
U000011,MOV119635,3,02-05-20
U000013,MOV105990,5,07-18-15
U000013,MOV101139,4,04-30-23
U000008,MOV119162,5,06-24-17
U000042,MOV100006,3,10-25-25
U000001,MOV119186,5,02-13-17
U000128,MOV105644,3,
U000002,MOV113835,5,01-23-21
U000201,MOV109999,2,09-12-25
U000002,MOV116247,3,03-07-25
U000002,MOV100006,5,12-22-22
U000023,MOV111134,2,11-03-21
U000005,MOV108039,4,11-19-24
U003332,MOV101718,2,02-15-19
U000001,MOV111159,4,08-19-24
U000001,MOV100006,,01-26-24
U000028,MOV115260,2,12-31-25
U000002,MOV100006,4,07-12-22
U000800,MOV114784,4,05-19-21
U000001,MOV113048,1,11-25-24
U000012,MOV119635,,07-13-19
U000006,MOV101108,4,05-16-23
U000026,MOV111352,4,02-06-25
U000002,MOV114382,2,06-09-21
U000010,MOV100006,4,08-02-21
U000031,MOV110026,4,11-26-18
U000014,MOV113483,3,06-09-22
U000022,MOV119635,4,09-05-25
U000033,MOV106165,2,01-27-25
U000953,MOV100006,4,10-06-23
U000008,MOV111029,3,01-20-19
U000004,MOV119272,3,01-21-25
U000011,MOV104697,5,10-24-16
U000001,MOV119620,3,09-26-21
U000045,MOV107304,5,12-26-25
U004183,MOV112370,4,07-21-16
U000063,MOV115151,3,09-09-24
U000001,MOV119722,1,07-10-20
U000001,MOV109892,5,07-28-25
U000297,MOV105896,5,10-13-25
U000001,MOV101681,4,09-15-25
U001740,MOV108414,3,03-23-23
U003348,MOV119272,2,09-02-19
U000002,MOV119225,4,04-04-25
U001375,MOV119272,5,06-23-16
U000008,MOV100006,3,08-31-24
U000001,MOV119635,3,11-22-23
U000001,MOV100006,3,01-09-24
U000003,MOV100006,1,08-03-16
U000006,MOV119635,4,02-08-16
U000027,MOV102058,4,05-17-25
U000163,MOV119635,2,08-29-21
U000224,MOV109221,4,03-05-24
U000471,MOV103762,5,02-25-24
U000006,MOV101468,4,08-29-19
U003277,MOV107327,4,09-27-23
U000088,MOV109602,4,07-04-17
U000002,MOV119635,4,03-09-22
U000006,MOV119204,3,04-07-24
U000115,MOV116470,4,02-21-22
U000676,MOV100006,4,12-19-21
U000002,MOV104697,4,11-08-19
U001425,MOV110828,4,10-14-20
U000421,MOV109602,3,08-28-22
U000340,MOV119722,4,01-03-25
U000018,MOV105990,4,05-10-22
U000017,MOV105773,4,07-03-22
U000014,MOV101108,5,09-08-23
U000220,MOV101492,4,11-21-23
U000007,MOV100006,5,04-23-22
U000016,MOV107861,5,12-28-23
U000002,MOV105990,4,10-09-24
U000003,MOV100941,2,08-08-15
U000156,MOV100006,5,09-19-20
U000049,MOV111527,2,08-21-20
U000014,MOV115480,5,12-29-15
U000003,MOV100006,4,08-08-23
U000144,MOV102959,3,07-30-23
U000001,MOV117990,4,01-10-15
U000004,MOV114151,5,04-02-16
U000001,MOV101108,3,03-13-22
U000003,MOV119672,2,08-29-22
U000835,MOV105990,4,06-17-18
U000150,MOV105644,3,01-06-25
U000007,MOV112643,4,05-18-22
U000002,MOV100006,5,09-28-20
U000004,MOV100527,3,12-21-22
U004366,MOV114993,2,04-06-18
U000019,MOV100006,5,08-13-25
U000014,MOV109602,4,08-19-20
U000034,MOV116580,4,11-22-19
U000269,MOV100006,5,09-12-24
U000008,MOV103502,5,01-04-19
U001250,MOV100006,4,04-11-23
U000008,MOV110026,1,12-06-16
U000731,MOV100006,3,10-03-22
U000003,MOV100006,5,04-16-21
U000537,MOV115460,2,12-03-22
U000002,MOV114161,3,11-21-24
U000289,MOV114784,1,10-14-15
U000038,MOV118492,4,07-18-25
U000031,MOV117948,4,03-01-25
U000001,MOV105990,4,10-18-23
U000009,MOV112232,5,11-16-25
U000020,MOV110691,4,09-26-25
U000004,MOV116956,4,12-18-22
U000014,MOV105990,4,05-15-23
U000017,MOV117066,4,04-14-21
U000087,MOV117251,5,04-13-19
U000001,MOV100006,4,04-17-21
U000004,MOV111134,3,07-19-21
U000045,MOV110790,2,02-01-17
U000006,MOV100644,3,11-29-25
