User_ID,Movie_ID,Rating,Rating_Date
U000289,MOV103142,2.0,2022-10-15
U001155,MOV100006,3.0,2025-08-25
U000217,MOV119635,4.0,2021-07-09
U000370,MOV101339,3.0,2025-02-07
U000205,MOV103147,5.0,2024-12-22
U000007,MOV107603,5.0,2021-11-22
U002098,MOV105990,3.0,2020-07-15
U000002,MOV117695,4.0,2024-02-25
U002918,MOV119178,3.0,2020-11-01
U000011,MOV102173,4.0,2023-01-18
U000007,MOV101727,3.0,2025-02-16
U000022,MOV101282,4.0,2023-03-29
U000001,MOV112456,5.0,2020-09-07
U000003,MOV111774,3.0,2022-09-26
U000001,MOV115037,3.0,2019-03-23
U000054,MOV109221,4.0,2020-10-27
U001846,MOV107481,4.0,2025-10-19
U000797,MOV100006,3.0,2024-04-18
U000490,MOV101039,4.0,2021-09-16
U000361,MOV100751,1.0,2021-04-26
U002604,MOV107104,4.0,2024-04-03
U003240,MOV105990,5.0,2021-10-13
U000123,MOV104949,3.0,2025-06-19
U000362,MOV100006,4.0,2024-04-18
U000003,MOV104866,5.0,2024-09-09
U003366,MOV100006,5.0,2022-06-27
U000013,MOV100831,2.0,2022-12-01
U000069,MOV119272,3.0,2021-02-11
U000067,MOV112128,3.0,2024-12-23
U001515,MOV108974,3.0,2023-04-16
U000085,MOV113648,3.0,2025-06-14
U000669,MOV100006,3.0,2019-10-18
U001188,MOV109748,3.0,2021-03-08
U002410,MOV114510,5.0,2023-03-25
U000028,MOV113797,4.0,2022-10-13
U000018,MOV113876,1.0,2022-05-11
U000004,MOV101391,4.0,2019-11-24
U000102,MOV114360,1.0,2023-05-30
U000230,MOV105644,1.0,2019-04-09
U000563,MOV109221,3.0,2025-06-11
U002434,MOV119635,2.0,2016-02-05
U003685,MOV114993,5.0,2025-10-18
U000059,MOV112232,4.0,2017-08-20
U000013,MOV117885,5.0,2023-02-27
U000010,MOV105487,5.0,2025-05-02
U000030,MOV111029,1.0,2020-05-31
U000262,MOV111434,2.0,2022-07-04
U000009,MOV114293,5.0,2025-08-06
U000486,MOV114626,2.0,
U001759,MOV118556,4.0,2020-11-30
U000080,MOV119272,5.0,2024-04-16
U000005,MOV106957,4.0,2025-07-06
U000002,MOV100491,4.0,2019-04-16
U002304,MOV100006,4.0,2025-04-23
U000333,MOV116536,4.0,2021-10-15
U000010,MOV115413,5.0,2015-11-28
U000039,MOV119041,5.0,2023-01-01
U000063,MOV105399,4.0,2020-03-19
U000185,MOV114626,5.0,2024-03-24
U001207,MOV101539,3.0,2019-08-25
U000038,MOV100734,5.0,2016-12-22
U003096,MOV104138,4.0,2023-09-19
U000001,MOV113341,3.0,2018-05-17
U001972,MOV100557,3.0,2022-05-10
U000010,MOV115746,4.0,2020-07-22
U000018,MOV114563,3.0,2019-10-07
U000058,MOV107452,5.0,2019-07-26
U000015,MOV115559,5.0,2025-10-12
U000004,MOV119195,5.0,2022-08-12
U000001,MOV101909,4.0,2018-08-04
U000002,MOV111472,4.0,2024-09-29
U001230,MOV112276,5.0,2017-08-26
U000310,MOV119635,5.0,2021-03-07
U000006,MOV106333,2.0,2025-11-26
U000006,MOV118828,5.0,2020-06-12
U000008,MOV111551,4.0,2025-03-04
U000135,MOV116591,4.0,2017-01-17
U001949,MOV102151,4.0,2021-06-14
U000302,MOV119217,1.0,2023-01-30
U000029,MOV106689,5.0,2024-11-13
U000019,MOV109874,3.0,2025-03-09
U000101,MOV110026,2.0,2023-08-28
U000036,MOV106107,1.0,2025-11-20
U000176,MOV101192,4.0,2019-03-07
U000011,MOV104873,4.0,2024-01-17
U000006,MOV107480,4.0,2024-06-08
U000005,MOV113065,2.0,2018-05-21
U000020,MOV105496,5.0,2025-07-24
U000006,MOV116741,3.0,2022-09-09
U000624,MOV109874,3.0,2021-08-26
U000006,MOV108416,4.0,2023-04-29
U000004,MOV111159,4.0,2015-09-18
U000018,MOV109762,4.0,2025-09-21
U002620,MOV101202,3.0,2022-09-13
U000241,MOV100006,5.0,2020-01-08
U000004,MOV118986,4.0,2025-11-17
U000747,MOV109166,3.0,2017-08-23
U000004,MOV112179,3.0,2025-10-15
U000371,MOV119635,3.0,2018-04-20
U000094,MOV103091,5.0,2024-08-18
U000014,MOV115413,4.0,2025-11-15
U001426,MOV101108,4.0,2023-02-01
U000696,MOV115163,5.0,2023-02-03
U000005,MOV100323,4.0,2025-12-20
U000003,MOV115198,3.0,2025-10-26
U000999,MOV102870,2.0,2015-04-09
U000059,MOV100938,5.0,2025-08-03
U001311,MOV100006,5.0,2023-01-08
U001367,MOV106104,5.0,2017-05-14
U000077,MOV114896,4.0,2021-07-04
U000184,MOV112232,4.0,2025-11-25
U000010,MOV118120,3.0,2023-04-05
U000048,MOV106710,4.0,2025-07-30
U000396,MOV109221,2.0,2020-04-14
U000001,MOV102903,3.0,2024-07-04
U000046,MOV104060,5.0,2020-08-11
U000005,MOV106021,4.0,2021-03-04
U000008,MOV100713,5.0,2022-07-14
U000001,MOV109041,2.0,2021-02-10
U001421,MOV116622,4.0,2023-01-21
U000007,MOV107326,3.0,2022-11-04
U001261,MOV108506,4.0,2019-04-26
U000006,MOV101061,4.0,2022-10-19
U000001,MOV101447,5.0,2018-03-22
U000008,MOV105644,1.0,2019-08-02
U000020,MOV103091,4.0,2023-08-22
U000076,MOV108053,4.0,2015-04-12
U000894,MOV114909,1.0,2020-07-30
U000017,MOV112114,3.0,2024-06-16
U000036,MOV107257,3.0,2025-05-12
U000182,MOV101715,3.0,2024-04-26
U000005,MOV114432,4.0,2019-07-15
U000017,MOV119204,3.0,2018-11-27
U000002,MOV117605,4.0,2019-10-14
U000244,MOV110026,5.0,2024-05-25
U000052,MOV109759,5.0,2025-02-16
U002010,MOV105911,3.0,2024-11-14
U000037,MOV119222,4.0,2024-03-19
U001010,MOV119635,1.0,2021-11-29
U000005,MOV112903,4.0,2020-04-07
U000011,MOV112212,5.0,2019-03-12
U000403,MOV107386,4.0,2022-02-13
U000042,MOV115957,2.0,2020-11-25
U000064,MOV105990,1.0,2019-12-16
U000005,MOV105340,3.0,2023-06-30
U000017,MOV114909,2.0,2021-12-17
U000031,MOV109554,5.0,2025-01-23
U001519,MOV118347,4.0,2018-09-16
U000011,MOV106834,4.0,2019-07-29
U000001,MOV119109,3.0,2021-10-14
U000001,MOV119810,4.0,2021-11-25
U000155,MOV107551,4.0,2025-03-09
U000036,MOV102552,3.0,
U000001,MOV119195,3.0,2018-04-10
U000518,MOV100006,4.0,2019-03-05
U000399,MOV110345,4.0,2025-04-10
U000043,MOV106834,5.0,2019-10-29
U000498,MOV104768,4.0,2025-05-08
U000239,MOV105990,5.0,2020-10-02
U000001,MOV102475,3.0,2015-10-31
U000001,MOV101577,2.0,2022-08-19
U000003,MOV119073,2.0,2024-07-24
U000014,MOV103502,4.0,2023-07-17
U000648,MOV119635,5.0,2017-08-21
U000311,MOV110828,4.0,2019-11-14
U000124,MOV108957,2.0,2023-08-01
U000006,MOV106168,4.0,2022-06-21
U000005,MOV111885,5.0,2022-10-24
U000004,MOV108844,4.0,2020-01-09
U001366,MOV113048,4.0,2025-09-24
U000001,MOV110488,4.0,2017-03-15
U001105,MOV100006,4.0,2025-11-03
U000490,MOV119635,5.0,2022-07-15
U000172,MOV118556,4.0,2021-12-22
U000033,MOV118280,5.0,2020-09-18
U000004,MOV101448,4.0,2021-10-14
U000008,MOV116470,4.0,2020-11-21
U000005,MOV105162,3.0,2025-02-18
U000003,MOV105224,4.0,2024-08-23
U000083,MOV103334,4.0,2024-11-04
U000059,MOV106710,5.0,2016-06-13
U000258,MOV102616,1.0,2023-08-08
U001564,MOV103975,5.0,2017-02-06
U000006,MOV107772,2.0,2024-04-08
U000003,MOV100192,2.0,2025-07-06
U000001,MOV104272,5.0,2022-03-24
U000003,MOV102357,4.0,2017-03-08
U000871,MOV119635,5.0,2019-01-23
U000019,MOV105912,2.0,2024-11-20
U001625,MOV106458,4.0,2022-07-04
U000054,MOV104069,1.0,2018-04-13
U000001,MOV101878,3.0,2015-12-16
U000002,MOV112906,3.0,2024-03-18
U000032,MOV113987,4.0,2018-07-22
U000004,MOV111524,4.0,2023-01-20
U000021,MOV115671,3.0,2018-12-15
U000010,MOV118072,4.0,2024-06-27
U000098,MOV100006,4.0,2022-04-24
U000040,MOV110501,5.0,2021-02-25
U000001,MOV106458,1.0,2021-10-21
U000419,MOV101108,2.0,2020-09-04
U000067,MOV106004,5.0,2019-04-01
U000005,MOV117601,5.0,2024-11-25
U000034,MOV102166,3.0,2017-10-17
U001511,MOV119635,3.0,2025-09-01
U000587,MOV110026,3.0,2025-10-13
U000001,MOV119855,1.0,2022-01-28
U000004,MOV111451,4.0,2024-01-08
U000043,MOV100557,4.0,2021-01-18
U002005,MOV113000,5.0,2020-06-27
U000057,MOV116154,4.0,2020-10-03
U000009,MOV110997,4.0,2019-09-03
U000025,MOV109221,3.0,2022-06-17
U000003,MOV108791,4.0,2020-02-23
U000044,MOV106651,3.0,2020-11-03
U000123,MOV107014,4.0,2017-04-17
U000640,MOV100373,4.0,2018-01-26
U000231,MOV117072,2.0,2020-11-13
U000131,MOV103643,3.0,2022-04-19
U000011,MOV104946,5.0,2017-06-05
U000044,MOV104768,4.0,2019-09-28
U000034,MOV109748,3.0,2025-07-08
U000018,MOV104395,3.0,2025-10-30
U000037,MOV103032,4.0,2025-03-24
U000079,MOV103125,4.0,2020-05-25
U000005,MOV100052,4.0,2016-06-11
U000462,MOV119272,5.0,2023-01-11
U000002,MOV111745,5.0,2015-02-03
U000532,MOV110790,4.0,2025-06-21
U000001,MOV117941,2.0,2017-04-29
U000001,MOV109426,1.0,2024-05-13
U000021,MOV108775,4.0,
U000043,MOV110397,3.0,2023-10-25
U002655,MOV105990,4.0,2025-04-08
U000010,MOV116622,3.0,2022-07-01
U000966,MOV111159,3.0,2024-09-18
U001549,MOV105990,4.0,2018-10-24
U000002,MOV112586,2.0,2025-11-02
U000094,MOV102141,5.0,2020-04-18
U000330,MOV112232,3.0,2022-01-10
U000112,MOV106540,5.0,2017-07-25
U001863,MOV100006,4.0,2024-03-03
U000115,MOV119272,4.0,2023-09-19
U000001,MOV110538,5.0,2018-01-11
U000014,MOV103017,3.0,2024-12-04
U001791,MOV119272,5.0,2016-12-06
U000037,MOV105896,4.0,2024-03-22
U000067,MOV101061,5.0,2024-12-10
U000001,MOV117034,2.0,2025-06-29
U000161,MOV111885,5.0,2023-03-21
U000187,MOV103605,3.0,2023-11-07
U000048,MOV112114,4.0,2018-11-04
U000169,MOV110202,4.0,2015-02-01
U000511,MOV113066,5.0,2025-06-15
U000465,MOV108474,1.0,2022-12-16
U000018,MOV117948,5.0,2021-07-17
U000002,MOV105355,4.0,2020-02-15
U000026,MOV114993,4.0,2025-09-26
U000042,MOV112462,2.0,2024-02-16
U003093,MOV103605,1.0,2019-01-29
U000547,MOV110790,1.0,2017-08-13
U000026,MOV108474,4.0,2019-07-04
U001153,MOV118556,4.0,2022-03-28
U000344,MOV109484,5.0,2022-06-23
U000003,MOV113223,4.0,2025-09-19
U000008,MOV118028,4.0,2021-11-13
U000003,MOV110759,4.0,2022-05-22
U000050,MOV104683,3.0,2024-05-06
U002449,MOV109329,4.0,2018-10-25
U000001,MOV111263,4.0,2025-07-25
U000009,MOV118450,5.0,2020-04-27
U000026,MOV109313,4.0,2021-10-22
U000006,MOV106866,1.0,2023-12-08
U000014,MOV110144,4.0,2023-01-22
U000001,MOV114812,4.0,2018-12-28
U000001,MOV115122,2.0,2016-04-06
U000044,MOV100006,5.0,2020-04-07
U000010,MOV117029,4.0,2022-03-22
U000022,MOV103125,4.0,2021-04-12
U000056,MOV114199,1.0,2025-01-19
U000001,MOV105947,2.0,2021-03-23
U000728,MOV117072,4.0,2025-10-22
U000617,MOV112232,3.0,2025-04-01
U000009,MOV105077,4.0,2023-07-29
U000002,MOV115006,3.0,2023-04-23
U000002,MOV109483,2.0,2020-06-14
U000007,MOV113086,4.0,2024-05-06
U000001,MOV115039,2.0,2023-05-17
U000796,MOV117055,3.0,2023-12-24
U000128,MOV106710,4.0,2024-12-09
U000023,MOV103354,5.0,2017-10-06
U001697,MOV110304,4.0,2017-05-19
U000001,MOV100478,4.0,2021-02-13
U000010,MOV111370,5.0,2025-11-15
U000137,MOV117698,3.0,2020-12-05
U000028,MOV117793,3.0,2024-05-17
U000720,MOV113048,2.0,2023-11-14
U001294,MOV100006,4.0,2022-04-04
U000019,MOV106590,1.0,2025-09-22
U000002,MOV109101,3.0,2019-02-04
U000016,MOV111724,5.0,2020-03-23
U000010,MOV117101,5.0,2022-09-16
U000010,MOV101202,5.0,2023-09-09
U002657,MOV110262,2.0,2024-03-28
U000001,MOV114161,4.0,2017-02-24
U000002,MOV101501,1.0,2017-12-28
U000009,MOV109602,3.0,2022-06-29
U000046,MOV110790,3.0,2019-09-28
U000001,MOV118537,5.0,2025-03-02
U000002,MOV117316,4.0,2025-04-01
U000005,MOV102023,4.0,2021-10-29
U000157,MOV119635,4.0,2016-02-21
U000007,MOV116580,3.0,2025-11-22
U000401,MOV108387,5.0,2015-09-22
U000003,MOV116313,5.0,2020-01-31
U000240,MOV114670,5.0,2020-07-16
U001097,MOV119272,2.0,2019-02-01
U000051,MOV102370,3.0,2025-03-29
U000157,MOV119722,4.0,2019-03-02
U000002,MOV106986,3.0,2025-09-15
U000005,MOV103125,5.0,2025-10-23
U000007,MOV108506,4.0,2025-11-23
U003908,MOV104683,1.0,2020-12-29
U000611,MOV116312,3.0,2023-04-05
U000056,MOV111434,1.0,2025-11-30
U000079,MOV113048,3.0,2025-09-07
U000015,MOV103606,5.0,2023-06-11
U000006,MOV118074,2.0,2025-08-02
U000475,MOV115501,5.0,2022-05-18
U000042,MOV104436,3.0,2020-06-24
U000036,MOV118145,3.0,2019-12-09
U000229,MOV100557,3.0,2019-06-26
U000546,MOV100006,3.0,2020-09-30
U000011,MOV109748,3.0,2021-09-21
U000147,MOV109221,5.0,2021-06-16
U000006,MOV108419,5.0,2016-07-24
U000001,MOV114182,5.0,2023-03-17
U000001,MOV105905,3.0,2025-02-09
U000048,MOV117251,5.0,2021-02-19
U000040,MOV113448,4.0,2022-01-19
U000001,MOV111526,3.0,2025-02-19
U002674,MOV119204,5.0,2016-07-03
U001859,MOV118556,3.0,2025-11-06
U000226,MOV101108,2.0,2025-08-10
U000004,MOV105144,3.0,2017-09-21
U000019,MOV117728,4.0,2025-08-30
U000021,MOV111223,3.0,2025-04-10
U000065,MOV114626,3.0,2022-03-25
U000271,MOV119272,2.0,2018-12-15
U000022,MOV110026,4.0,2024-04-04
U000003,MOV107452,4.0,2021-04-28
U000001,MOV118925,3.0,2020-04-01
U000516,MOV105990,4.0,2025-05-05
U000001,MOV110919,4.0,2024-10-29
U000002,MOV118159,5.0,2022-08-09
U000498,MOV118763,4.0,2023-07-13
U000034,MOV114109,3.0,2021-01-29
U000049,MOV100557,3.0,2024-11-06
U000009,MOV110262,2.0,2025-05-14
U000025,MOV119495,2.0,2025-10-21
U000002,MOV111876,2.0,2023-08-01
U000131,MOV119272,2.0,2018-05-09
U000002,MOV106940,4.0,2024-03-05
U000884,MOV112114,4.0,2025-11-05
U000015,MOV105896,5.0,2017-08-18
U000001,MOV110956,3.0,2024-12-14
U000184,MOV117035,3.0,2022-11-15
U000012,MOV104280,5.0,2024-02-23
U000062,MOV101536,1.0,2023-11-10
U000005,MOV116203,5.0,2023-04-18
U001892,MOV102429,4.0,2025-07-21
U000080,MOV102379,2.0,2025-08-20
U000007,MOV116179,5.0,2024-02-17
U000013,MOV106037,5.0,2025-07-31
U000002,MOV113899,5.0,2025-06-22
U000510,MOV105270,4.0,2022-03-25
U001242,MOV118556,4.0,2023-01-24
U000044,MOV114896,3.0,2025-07-30
U000628,MOV107070,4.0,2019-05-24
U000476,MOV103605,5.0,2025-09-08
U000057,MOV101534,3.0,2022-11-17
U000001,MOV117962,3.0,2021-01-12
U000002,MOV114976,3.0,2025-07-18
U000006,MOV106525,5.0,2020-03-17
U000001,MOV103759,4.0,2025-06-04
U000347,MOV105990,5.0,2023-03-30
U000008,MOV109759,5.0,2025-02-07
U000008,MOV104244,4.0,2023-08-10
U000557,MOV100006,5.0,2024-09-21
U000031,MOV118556,5.0,2019-10-28
U002448,MOV105896,4.0,2023-05-18
U000836,MOV104697,4.0,2024-06-14
U000001,MOV116972,2.0,2015-01-21
U004104,MOV112876,5.0,2024-07-26
U000495,MOV108527,3.0,2025-11-27
U002277,MOV102141,4.0,2020-08-27
U000011,MOV106689,4.0,2020-05-17
U000180,MOV116956,4.0,2016-11-03
U000017,MOV119595,4.0,2023-10-05
U000820,MOV112903,4.0,2024-08-26
U000132,MOV105990,4.0,2018-12-14
U000010,MOV105077,3.0,2025-12-04
U000064,MOV109340,4.0,
U000002,MOV104746,5.0,2020-02-26
U000007,MOV119660,5.0,2017-06-19
U000363,MOV119272,3.0,2021-05-27
U000001,MOV104475,5.0,2024-05-11
U000441,MOV110790,4.0,2016-12-23
U000434,MOV118556,4.0,2023-01-14
U000008,MOV111034,5.0,2023-05-04
U000330,MOV119635,2.0,2022-09-12
U000008,MOV113304,3.0,2024-03-12
U000001,MOV106027,2.0,2023-11-29
U000019,MOV104979,2.0,2016-01-16
U004418,MOV105990,3.0,2025-06-09
U000059,MOV119635,4.0,2020-04-13
U003638,MOV104768,1.0,2019-05-25
U000075,MOV112489,4.0,2024-09-21
U000010,MOV114710,4.0,2015-02-25
U000001,MOV109648,4.0,2024-07-12
U000042,MOV105896,3.0,2025-05-16
U000001,MOV114153,4.0,2025-06-23
U000004,MOV103931,2.0,2021-04-08
U000415,MOV106110,3.0,2020-03-06
U000009,MOV104757,5.0,2019-05-06
U000787,MOV111134,1.0,2020-03-21
U000005,MOV102542,1.0,2024-03-26
U001402,MOV100006,3.0,2016-06-24
U003456,MOV100006,5.0,2022-08-09
U000002,MOV100410,2.0,2019-03-30
U000006,MOV108057,1.0,2025-06-24
U000064,MOV114801,4.0,2025-12-24
U000004,MOV101871,4.0,2020-01-05
U000109,MOV100388,5.0,2020-10-13
U000945,MOV100006,5.0,2024-09-07
U000207,MOV109919,4.0,2024-03-06
U000019,MOV116201,2.0,2017-07-02
U000160,MOV100006,4.0,2025-04-09
U000083,MOV100006,4.0,2022-10-18
U000005,MOV103147,4.0,2021-02-27
U000021,MOV111275,3.0,2024-05-30
U000002,MOV101874,3.0,2020-09-24
U000200,MOV108348,2.0,2017-04-24
U000083,MOV119579,5.0,2018-02-06
U000180,MOV107700,2.0,2025-01-28
U000304,MOV119635,2.0,2024-05-28
U001696,MOV100006,2.0,2020-05-10
U000145,MOV119635,5.0,2016-08-13
U000069,MOV100904,3.0,2024-10-13
U000013,MOV110790,5.0,2024-09-28
U001760,MOV119778,4.0,2020-10-18
U000002,MOV112855,4.0,2019-01-04
U000002,MOV112114,4.0,2016-08-31
U000125,MOV101571,3.0,2022-12-18
U000001,MOV113893,4.0,2019-06-15
U003146,MOV107386,2.0,2019-10-21
U002013,MOV111673,2.0,2024-02-17
U000001,MOV119813,3.0,2024-02-06
U000068,MOV101623,5.0,2023-09-04
U000002,MOV118145,2.0,2024-03-28
U000002,MOV113359,1.0,2019-05-22
U000013,MOV107309,4.0,2016-12-29
U000101,MOV119272,5.0,2025-09-19
U000002,MOV107700,1.0,2021-02-08
U000336,MOV116741,5.0,2025-09-24
U003473,MOV106380,4.0,2019-07-09
U000049,MOV114326,4.0,2025-12-24
U000030,MOV107014,3.0,2022-04-18
U000316,MOV113095,2.0,2020-04-29
U000001,MOV104604,4.0,2024-02-17
U001335,MOV109221,5.0,2017-03-04
U002565,MOV104768,3.0,2022-01-11
U000003,MOV102047,3.0,2021-05-13
U000229,MOV114626,5.0,2024-05-18
U000001,MOV107048,5.0,2016-10-24
U000167,MOV101108,4.0,2023-07-29
U000020,MOV117066,4.0,2025-01-11
U000201,MOV112106,4.0,2020-08-09
U000070,MOV114626,3.0,2025-06-15
U000062,MOV105783,4.0,2022-03-16
U000002,MOV107813,4.0,2023-03-26
U000364,MOV119635,5.0,2025-10-28
U000001,MOV105634,4.0,2019-07-19
U000431,MOV119635,3.0,2025-09-21
U000002,MOV119320,5.0,2025-02-13
U000003,MOV110869,3.0,2023-02-27
U000008,MOV112207,4.0,2020-11-26
U000058,MOV119635,4.0,2015-06-26
U000047,MOV119272,3.0,2025-07-28
U000230,MOV114993,4.0,2025-01-16
U000070,MOV105896,5.0,2019-08-21
U000564,MOV106458,5.0,2025-04-03
U000149,MOV114626,3.0,2025-04-29
U000416,MOV119000,4.0,2015-07-08
U000088,MOV101682,3.0,2019-11-19
U000007,MOV114153,4.0,2021-03-18
U000001,MOV102405,3.0,2025-11-21
U000003,MOV105329,4.0,2020-07-17
U000302,MOV118537,4.0,2021-12-24
U000166,MOV111034,5.0,2023-09-17
U000028,MOV105896,4.0,2019-02-13
U001044,MOV110026,4.0,2025-09-13
U000040,MOV117042,2.0,2018-11-11
U003121,MOV115420,2.0,2024-09-11
U000001,MOV102189,5.0,2023-09-28
U000003,MOV101061,5.0,2023-01-04
U000914,MOV110262,4.0,2024-06-29
U001302,MOV117066,5.0,2025-06-06
U000440,MOV117599,5.0,2024-04-07
U000130,MOV108973,3.0,2025-01-01
U002277,MOV105896,2.0,2021-10-19
U000672,MOV111340,5.0,2025-06-25
U000023,MOV112272,1.0,2025-08-12
U000203,MOV114993,3.0,2019-06-22
U000125,MOV103091,5.0,2021-04-12
U000007,MOV107386,2.0,2020-12-02
U000003,MOV102254,4.0,2025-12-25
U000015,MOV115423,4.0,2022-10-12
U001189,MOV107386,2.0,2024-05-25
U002983,MOV114997,5.0,
U000631,MOV106037,4.0,2025-07-27
U000310,MOV105764,4.0,2024-10-18
U000119,MOV101108,4.0,2020-03-11
U000307,MOV111156,2.0,2024-01-10
U000006,MOV102996,5.0,2025-03-25
U000469,MOV100006,4.0,2019-07-08
U000040,MOV109397,3.0,2024-02-16
U000007,MOV105731,3.0,2016-10-07
U000022,MOV113715,4.0,2023-05-03
U000358,MOV107609,5.0,2020-10-25
U001508,MOV113766,3.0,2024-05-03
U000013,MOV113229,4.0,2025-11-16
U002099,MOV112689,3.0,2025-07-16
U000033,MOV111885,4.0,2021-11-25
U001331,MOV119635,4.0,2015-12-06
U001789,MOV119635,3.0,2024-04-15
U003480,MOV102292,5.0,2025-05-01
U000003,MOV107370,5.0,2025-11-17
U000001,MOV113367,5.0,2024-06-25
U000016,MOV116536,3.0,2016-11-21
U000009,MOV100783,4.0,2024-05-31
U000001,MOV100573,3.0,2023-10-30
U000002,MOV116050,5.0,2024-11-18
U000013,MOV104656,1.0,2024-02-18
U000028,MOV104159,5.0,2021-11-28
U003041,MOV119272,3.0,2025-04-05
U000005,MOV106230,4.0,2024-12-15
U002051,MOV109200,4.0,2023-05-25
U000055,MOV111034,5.0,2022-04-01
U000391,MOV105990,4.0,2023-11-27
U000003,MOV109536,4.0,2018-03-17
U000002,MOV113257,4.0,2019-03-15
U001451,MOV100006,5.0,2024-07-13
U000485,MOV104958,5.0,2017-11-12
U000021,MOV100557,3.0,2018-07-29
U000004,MOV117421,4.0,2025-03-16
U000160,MOV113132,3.0,2015-10-25
U000698,MOV104201,4.0,2023-09-02
U000281,MOV109280,5.0,2024-05-04
U000002,MOV100372,5.0,2025-11-13
U000103,MOV107262,3.0,2018-10-03
U000001,MOV103122,2.0,2020-02-25
U000362,MOV118556,2.0,2019-08-06
U000001,MOV112229,4.0,2022-12-13
U000001,MOV114706,2.0,2025-10-09
U000008,MOV117147,4.0,2024-01-21
U001239,MOV109002,4.0,2025-07-22
U003198,MOV110097,3.0,2024-10-06
U001226,MOV107386,4.0,2019-11-10
U000132,MOV114626,4.0,2018-05-17
U000095,MOV105990,3.0,2025-08-11
U000454,MOV100006,5.0,2025-02-13
U000412,MOV116131,4.0,2020-09-17
U000091,MOV105990,3.0,2022-05-04
U000059,MOV101517,5.0,2022-01-12
U001227,MOV106336,3.0,2025-05-10
U000001,MOV104429,3.0,2015-08-27
U000014,MOV114215,4.0,2025-11-20
U000002,MOV108091,4.0,2023-10-08
U000484,MOV106869,4.0,2023-03-16
U002068,MOV118753,3.0,2025-04-21
U000011,MOV106458,4.0,2022-09-20
U000005,MOV119159,1.0,2024-02-05
U000017,MOV106037,3.0,2022-01-02
U000592,MOV117251,3.0,2025-12-18
U000017,MOV111179,4.0,2023-09-10
U000033,MOV114993,3.0,2020-12-20
U000001,MOV100458,3.0,2021-11-04
U000101,MOV100006,2.0,2019-11-18
U000471,MOV103047,3.0,2021-07-24
U004193,MOV115223,2.0,2024-10-06
U000409,MOV110020,4.0,2017-12-28
U000002,MOV105444,4.0,2025-07-14
U000005,MOV101034,4.0,2017-12-11
U000001,MOV114806,4.0,2025-07-07
U000202,MOV117665,4.0,2020-10-08
U000005,MOV104141,5.0,2019-11-27
U000152,MOV101202,4.0,2021-10-01
U000361,MOV103402,3.0,2020-02-15
U000027,MOV105990,4.0,2017-01-17
U000152,MOV104060,4.0,2015-10-30
U000021,MOV113800,4.0,2024-12-09
U001105,MOV100016,3.0,2025-03-16
U000016,MOV111434,3.0,2017-07-22
U000010,MOV113917,3.0,2019-09-22
U001881,MOV103444,3.0,2016-03-11
U000034,MOV106222,5.0,2025-09-23
U000005,MOV108081,4.0,2022-06-26
U000001,MOV101306,5.0,2025-10-14
U000062,MOV116921,4.0,2022-05-27
U000017,MOV118430,5.0,2023-08-20
U000009,MOV100373,4.0,2023-09-08
U000002,MOV101328,3.0,2022-06-03
U000308,MOV119272,5.0,2020-09-30
U000029,MOV114392,4.0,2019-11-29
U000002,MOV114950,5.0,2016-08-13
U000140,MOV111542,2.0,2017-01-07
U000010,MOV117287,4.0,2021-04-22
U000811,MOV106345,2.0,2021-07-23
U000001,MOV109748,5.0,2025-04-07
U000001,MOV117128,4.0,2025-07-06
U000656,MOV113800,3.0,2025-10-23
U001022,MOV109759,3.0,2024-02-27
U000002,MOV112687,3.0,2015-10-24
U000005,MOV100734,5.0,2023-04-21
U000020,MOV115790,5.0,2025-04-24
U002928,MOV114601,5.0,2025-09-10
U000003,MOV100342,5.0,2023-07-16
U001575,MOV100006,2.0,2019-09-15
U001435,MOV105990,4.0,2025-09-05
U000059,MOV101803,5.0,2023-09-24
U000004,MOV103393,5.0,2020-01-12
U000001,MOV100262,4.0,2023-07-01
U000437,MOV100006,2.0,2022-09-01
U001868,MOV118427,4.0,2018-02-12
U000325,MOV100006,4.0,2025-04-30
U000982,MOV100976,4.0,2018-06-11
U000001,MOV117153,4.0,2019-01-19
U000023,MOV108419,2.0,2019-05-29
U000014,MOV112718,4.0,2020-05-19
U000001,MOV101390,5.0,2021-05-19
U000025,MOV101803,4.0,2020-12-27
U000004,MOV118474,5.0,2020-08-06
U000306,MOV109913,5.0,2025-11-04
U000154,MOV109221,4.0,2024-09-12
U000002,MOV116837,5.0,2018-11-20
U002065,MOV100557,2.0,2025-11-07
U000001,MOV119145,4.0,
U000181,MOV115439,3.0,2017-09-28
U000020,MOV106546,5.0,2024-01-16
U000004,MOV106063,3.0,2023-07-06
U000041,MOV106458,4.0,2021-07-14
U001001,MOV106834,4.0,2016-09-15
U002446,MOV104768,3.0,2018-06-17
U000010,MOV113619,3.0,2024-09-06
U000030,MOV114710,2.0,2023-08-17
U000612,MOV100006,3.0,2022-12-06
U000001,MOV119106,5.0,2025-03-23
U000164,MOV112547,4.0,2019-11-04
U003226,MOV105990,5.0,2022-01-24
U000955,MOV109826,5.0,2024-10-02
U000426,MOV111434,4.0,2019-11-02
U000002,MOV111740,5.0,2023-09-04
U000036,MOV108035,4.0,2020-11-19
U000014,MOV110294,4.0,2022-06-16
U000266,MOV103494,4.0,2015-12-16
U002783,MOV114906,5.0,2025-02-04
